"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2012,235,"Cabarrus","county",183565,12.8,0.9404,0.0383,0.2638
2013,236,"Cabarrus","county",186457,12.66,0.9449,0.0424,0.2924
2014,230,"Cabarrus","county",191060,12.04,0.9435,0.0391,0.287
2015,229,"Cabarrus","county",195714,11.7,0.9563,0.0306,0.262
2016,254,"Cabarrus","county",200663,12.66,0.9528,0.0276,0.311
2017,276,"Cabarrus","county",205473,13.43,0.9457,0.0326,0.3478
2000,122,"Caldwell","county",77415,15.76,0.9508,0.0328,0.0656
2001,124,"Caldwell","county",77618,15.98,0.9758,0.0726,0.2016
2002,99,"Caldwell","county",78237,12.65,0.9697,0.0303,0.0606
2003,101,"Caldwell","county",78856,12.81,0.9703,0.0495,0.0693
2004,89,"Caldwell","county",78606,11.32,0.9775,0.0337,0.0337
2005,94,"Caldwell","county",78816,11.93,0.9468,0.0532,0.0319
2006,96,"Caldwell","county",79297,12.11,0.9375,0.0625,0.0417
2007,75,"Caldwell","county",79376,9.45,0.92,0.0267,0.0533
2008,70,"Caldwell","county",80038,8.75,0.9286,0.0571,0.0429
2009,66,"Caldwell","county",80141,8.24,0.9394,0.0606,0.0758
2010,71,"Caldwell","county",83176,8.54,0.9437,0.0423,0.0704
2011,71,"Caldwell","county",83117,8.54,0.9859,0.0563,0.0845
2012,72,"Caldwell","county",82605,8.72,0.9722,0.0556,0.0417
2013,80,"Caldwell","county",82504,9.7,0.9625,0.025,0.0625
2014,76,"Caldwell","county",82445,9.22,0.9737,0.0658,0.0921
2015,82,"Caldwell","county",82577,9.93,0.9756,0.0366,0.061
2016,88,"Caldwell","county",82793,10.63,0.9659,0.0455,0.0682
2017,87,"Caldwell","county",83303,10.44,0.908,0.0805,0.0805
2000,5,"Camden","county",6885,7.26,0.6,0,0.6
2001,6,"Camden","county",7075,8.48,0.8333,0,0.5
2002,8,"Camden","county",7170,11.16,0.875,0.125,0.375
2003,3,"Camden","county",7265,4.13,-9,-9,-9
2004,3,"Camden","county",7852,3.82,-9,-9,-9
2005,9,"Camden","county",8881,10.13,0.8889,0.1111,0.1111
2006,10,"Camden","county",9298,10.76,1,0.1,0.1
2007,4,"Camden","county",9519,4.2,-9,-9,-9
2008,5,"Camden","county",9657,5.18,1,0,0.2
2009,4,"Camden","county",9655,4.14,-9,-9,-9
2010,3,"Camden","county",10000,3,-9,-9,-9
2011,5,"Camden","county",9921,5.04,1,0,0.2
2012,3,"Camden","county",9922,3.02,-9,-9,-9
2013,8,"Camden","county",10174,7.86,1,0,0
2014,12,"Camden","county",10251,11.71,1,0,0.4167
2015,9,"Camden","county",10224,8.8,1,0,0.4444
2016,7,"Camden","county",10287,6.8,1,0,0.2857
2017,6,"Camden","county",10359,5.79,1,0,0.5
2000,164,"Carteret","county",59383,27.62,0.9695,0.0549,0.061
2001,176,"Carteret","county",59600,29.53,0.9489,0.0568,0.1648
2002,172,"Carteret","county",60157,28.59,0.9651,0.0407,0.0581
2003,179,"Carteret","county",60712,29.48,0.9721,0.0279,0.0503
2004,183,"Carteret","county",61122,29.94,0.9727,0.0437,0.0328
2005,190,"Carteret","county",62436,30.43,0.9737,0.0474,0.0526
2006,182,"Carteret","county",63557,28.64,0.967,0.0385,0.044
2007,181,"Carteret","county",63294,28.6,0.9724,0.0331,0.0552
2008,172,"Carteret","county",63535,27.07,0.9767,0.0407,0.064
2009,161,"Carteret","county",64724,24.87,0.9814,0.0435,0.0497
2010,143,"Carteret","county",66712,21.44,0.993,0.049,0.042
2011,134,"Carteret","county",67696,19.79,0.9925,0.0597,0.0522
2012,134,"Carteret","county",68362,19.6,0.9925,0.0597,0.0522
2013,142,"Carteret","county",69239,20.51,1,0.0775,0.0704
2014,153,"Carteret","county",69350,22.06,0.9869,0.1046,0.0784
2015,142,"Carteret","county",69826,20.34,0.9789,0.0915,0.0986
2016,134,"Carteret","county",69881,19.18,0.9701,0.1119,0.0821
2017,143,"Carteret","county",70190,20.37,0.972,0.1329,0.0979
2000,36,"Caswell","county",23501,15.32,0.9722,0.0556,0.4722
2001,42,"Caswell","county",23718,17.71,0.9048,0.0238,0.2381
2002,39,"Caswell","county",24014,16.24,0.9487,0.0513,0.4615
2003,36,"Caswell","county",24310,14.81,0.9444,0.0833,0.4167
2004,41,"Caswell","county",23965,17.11,0.9268,0.122,0.439
2005,19,"Caswell","county",23857,7.96,1,0.1579,0.2632
2006,23,"Caswell","county",23541,9.77,1,0.1304,0.2174
2007,23,"Caswell","county",23508,9.78,1,0.1304,0.3043
2008,20,"Caswell","county",23356,8.56,1,0.1,0.35
2009,13,"Caswell","county",23464,5.54,1,0.0769,0.3846
2010,15,"Caswell","county",23676,6.34,1,0,0.5333
2011,15,"Caswell","county",23654,6.34,1,0.0667,0.2667
2012,14,"Caswell","county",23492,5.96,1,0,0.2143
2013,11,"Caswell","county",23844,4.61,1,0,0.1818
2014,16,"Caswell","county",23602,6.78,0.9375,0,0.3125
2015,23,"Caswell","county",23606,9.74,0.9565,0.087,0.3043
2016,25,"Caswell","county",23689,10.55,0.96,0.12,0.28
2017,18,"Caswell","county",23699,7.6,0.9444,0.1111,0.3889
2000,232,"Catawba","county",141685,16.37,0.9181,0.0474,0.0302
2001,224,"Catawba","county",145106,15.44,0.9777,0.0402,0.2188
2002,260,"Catawba","county",147428,17.64,0.9346,0.0577,0.05
2003,273,"Catawba","county",149750,18.23,0.9267,0.0659,0.0513
2004,281,"Catawba","county",148797,18.88,0.9359,0.0641,0.0427
2005,286,"Catawba","county",149416,19.14,0.9476,0.049,0.0455
2006,282,"Catawba","county",151126,18.66,0.9504,0.0461,0.0461
2007,281,"Catawba","county",153404,18.32,0.9537,0.0534,0.0463
2008,286,"Catawba","county",154972,18.45,0.951,0.0524,0.0524
2009,297,"Catawba","county",157034,18.91,0.9495,0.0404,0.0505
2010,288,"Catawba","county",154654,18.62,0.9514,0.0451,0.0556
2011,278,"Catawba","county",154992,17.94,0.9317,0.0432,0.0683
2012,269,"Catawba","county",155494,17.3,0.9257,0.0558,0.0743
2013,261,"Catawba","county",155411,16.79,0.9387,0.0766,0.0881
2014,252,"Catawba","county",155830,16.17,0.9563,0.0913,0.0833
2015,256,"Catawba","county",155828,16.43,0.9453,0.0859,0.0938
2016,271,"Catawba","county",156473,17.32,0.9483,0.0923,0.0923
2017,281,"Catawba","county",156949,17.9,0.9502,0.0712,0.0819
2000,87,"Chatham","county",49329,17.64,0.977,0.0805,0.2299
2001,90,"Chatham","county",50952,17.66,0.9556,0.0556,0.2
2002,83,"Chatham","county",51964,15.97,0.9639,0.0482,0.1325
2003,89,"Chatham","county",52976,16.8,0.9775,0.0562,0.1798
2004,85,"Chatham","county",54645,15.55,0.9882,0.0824,0.2353
2005,82,"Chatham","county",56274,14.57,0.9634,0.0854,0.1829
2006,100,"Chatham","county",57708,17.33,0.96,0.1,0.17
2007,102,"Chatham","county",59168,17.24,0.9608,0.0784,0.2059
2008,110,"Chatham","county",60895,18.06,0.9455,0.0727,0.2182
2009,116,"Chatham","county",62492,18.56,0.9397,0.069,0.2155
2010,95,"Chatham","county",63870,14.87,0.9263,0.0632,0.1789
2011,81,"Chatham","county",64553,12.55,0.9259,0.0617,0.1975
2012,83,"Chatham","county",66545,12.47,0.9277,0.0964,0.1928
2013,99,"Chatham","county",67620,14.64,0.9293,0.101,0.1919
2014,79,"Chatham","county",68725,11.5,0.9241,0.038,0.2152
2015,80,"Chatham","county",71815,11.14,0.9375,0.0375,0.225
2016,84,"Chatham","county",73286,11.46,0.9167,0.0595,0.2381
2017,86,"Chatham","county",74835,11.49,0.907,0.0581,0.186
2000,103,"Cherokee","county",24298,42.39,0.9515,0.0291,0.0194
2001,109,"Cherokee","county",24704,44.12,0.8991,0.0275,0.1651
2002,101,"Cherokee","county",25082,40.27,0.9406,0.0198,0.0099
2003,90,"Cherokee","county",25460,35.35,0.9444,0.0111,0.0111
2004,80,"Cherokee","county",25694,31.14,0.9625,0.0125,0.0375
2005,73,"Cherokee","county",26063,28.01,0.9589,0.0137,0.0274
2006,75,"Cherokee","county",26727,28.06,0.9333,0.04,0.0267
2007,74,"Cherokee","county",27026,27.38,0.9054,0.0541,0.027
2008,72,"Cherokee","county",26869,26.8,0.9583,0.0694,0.0278
2009,70,"Cherokee","county",26798,26.12,0.9571,0.0429,0.0286
2010,51,"Cherokee","county",27527,18.53,0.9804,0.0588,0.0196
2011,57,"Cherokee","county",27300,20.88,0.9649,0.0526,0.0175
2012,58,"Cherokee","county",27030,21.46,0.9483,0.069,0
2013,50,"Cherokee","county",27471,18.2,0.96,0.06,0.02
2014,44,"Cherokee","county",27451,16.03,0.9545,0.1136,0.0227
2015,39,"Cherokee","county",27770,14.04,0.9744,0.1282,0
2016,36,"Cherokee","county",28591,12.59,1,0.0833,0
2017,39,"Cherokee","county",29216,13.35,1,0.1026,0.0513
2000,54,"Chowan","county",14526,37.17,1,0.0185,0.2222
2001,47,"Chowan","county",14492,32.43,0.9574,0.0213,0.3404
2002,49,"Chowan","county",14602,33.56,1,0.0408,0.3061
2003,46,"Chowan","county",14710,31.27,1,0.0435,0.2609
2004,49,"Chowan","county",14453,33.9,1,0.0408,0.3265
2005,56,"Chowan","county",14515,38.58,1,0.0357,0.2321
2006,61,"Chowan","county",14677,41.56,0.9836,0.0328,0.1967
2007,57,"Chowan","county",14660,38.88,0.9649,0.0351,0.2632
2008,51,"Chowan","county",14688,34.72,0.9804,0.0392,0.2745
2009,46,"Chowan","county",14818,31.04,0.9783,0.0435,0.2826
2010,42,"Chowan","county",14761,28.45,0.9762,0.0714,0.3333
2011,41,"Chowan","county",14796,27.71,0.9756,0.0488,0.3659
2012,44,"Chowan","county",14743,29.84,0.9545,0.0682,0.3636
2013,41,"Chowan","county",14815,27.67,0.9756,0.122,0.4146
2014,39,"Chowan","county",14636,26.65,1,0.1026,0.4359
2015,41,"Chowan","county",14541,28.2,1,0.0244,0.3902
2016,45,"Chowan","county",14410,31.23,0.9778,0.0222,0.4222
2017,45,"Chowan","county",14292,31.49,0.9778,0.0667,0.3556
2000,29,"Clay","county",8775,33.05,0.8966,0.069,0
2001,31,"Clay","county",9022,34.36,0.9355,0,0.0968
2002,21,"Clay","county",9139,22.98,1,0.0952,0.0476
2003,23,"Clay","county",9255,24.85,1,0.0435,0.0435
2004,31,"Clay","county",9499,32.64,1,0.0645,0
2005,26,"Clay","county",9811,26.5,1,0.0769,0
2006,20,"Clay","county",10116,19.77,1,0.05,0
2007,22,"Clay","county",10326,21.31,1,0.0455,0
2008,22,"Clay","county",10310,21.34,0.9545,0.0455,0
2009,21,"Clay","county",10370,20.25,0.9524,0.0476,0
2010,18,"Clay","county",10622,16.95,0.8889,0.1111,0
2011,20,"Clay","county",10460,19.12,0.85,0.05,0
2012,17,"Clay","county",10520,16.16,0.8824,0.0588,0.0588
2013,12,"Clay","county",10794,11.12,0.9167,0.0833,0
2014,14,"Clay","county",10794,12.97,1,0.0714,0.0714
2015,17,"Clay","county",11036,15.4,1,0.1176,0.0588
2016,16,"Clay","county",11320,14.13,0.9375,0.25,0
2017,19,"Clay","county",11488,16.54,0.9474,0.2105,0
2000,259,"Cleveland","county",96287,26.9,0.973,0.0463,0.1429
2001,256,"Cleveland","county",96810,26.44,0.9258,0.0313,0.2109
2002,241,"Cleveland","county",97921,24.61,0.971,0.029,0.1577
2003,247,"Cleveland","county",99032,24.94,0.9757,0.0202,0.1498
2004,259,"Cleveland","county",98497,26.3,0.9653,0.0232,0.1699
2005,282,"Cleveland","county",97810,28.83,0.9574,0.0248,0.1773
2006,282,"Cleveland","county",96720,29.16,0.9645,0.0355,0.1631
2007,259,"Cleveland","county",97144,26.66,0.9653,0.027,0.166
2008,256,"Cleveland","county",97953,26.13,0.9688,0.0313,0.1563
2009,262,"Cleveland","county",98638,26.56,0.9695,0.0344,0.1718
2010,279,"Cleveland","county",98249,28.4,0.9642,0.0358,0.19
2011,287,"Cleveland","county",98209,29.22,0.9408,0.0244,0.2056
2012,300,"Cleveland","county",97702,30.71,0.94,0.02,0.2033
2013,293,"Cleveland","county",97429,30.07,0.942,0.0273,0.1911
2014,283,"Cleveland","county",97920,28.9,0.9647,0.0283,0.1837
2015,279,"Cleveland","county",97871,28.51,0.9677,0.0287,0.1756
2016,287,"Cleveland","county",98244,29.21,0.9686,0.0348,0.1707
2017,284,"Cleveland","county",98580,28.81,0.9613,0.0282,0.169
2000,147,"Columbus","county",54749,26.85,0.9592,0.0408,0.2313
2001,127,"Columbus","county",54840,23.16,0.9685,0.0394,0.1811
2002,136,"Columbus","county",55401,24.55,0.9706,0.0441,0.1838
2003,135,"Columbus","county",55961,24.12,0.963,0.037,0.1778
2004,135,"Columbus","county",54917,24.58,0.9778,0.0444,0.1926
2005,145,"Columbus","county",54643,26.54,0.9793,0.0621,0.2069
2006,131,"Columbus","county",54666,23.96,0.9924,0.0534,0.1908
2007,138,"Columbus","county",54460,25.34,0.971,0.029,0.2319
2008,137,"Columbus","county",54758,25.02,0.9708,0.0657,0.2628
2009,143,"Columbus","county",56299,25.4,0.965,0.0629,0.2517
2010,149,"Columbus","county",58204,25.6,0.9463,0.0604,0.2617
2011,148,"Columbus","county",57657,25.67,0.9527,0.0405,0.2635
2012,148,"Columbus","county",57862,25.58,0.973,0.0338,0.25
2013,160,"Columbus","county",57739,27.71,0.9688,0.0375,0.2188
2014,152,"Columbus","county",57632,26.37,0.9671,0.0526,0.2105
2015,137,"Columbus","county",57206,23.95,0.9635,0.0511,0.219
2016,151,"Columbus","county",57182,26.41,0.947,0.053,0.2318
2017,139,"Columbus","county",56941,24.41,0.9712,0.0576,0.2158
2000,262,"Craven","county",91436,28.65,0.9695,0.0229,0.2366
2001,272,"Craven","county",91969,29.58,0.9301,0.0368,0.2279
2002,249,"Craven","county",92602,26.89,0.9598,0.0241,0.2249
2003,248,"Craven","county",93236,26.6,0.9597,0.0323,0.2258
2004,245,"Craven","county",93454,26.22,0.9633,0.0408,0.249
2005,247,"Craven","county",92151,26.8,0.9676,0.0445,0.251
2006,255,"Craven","county",95566,26.68,0.9843,0.0392,0.251
2007,233,"Craven","county",96406,24.17,0.9785,0.0429,0.2489
2008,235,"Craven","county",97766,24.04,0.9745,0.0468,0.2213
2009,231,"Craven","county",100271,23.04,0.974,0.0476,0.2338
2010,218,"Craven","county",103951,20.97,0.9679,0.0459,0.211
2011,213,"Craven","county",104965,20.29,0.9859,0.0469,0.2019
2012,223,"Craven","county",105179,21.2,0.9731,0.0583,0.2242
2013,231,"Craven","county",104421,22.12,0.961,0.0606,0.2381
2014,223,"Craven","county",104520,21.34,0.9596,0.0583,0.2197
2015,214,"Craven","county",103691,20.64,0.9626,0.0514,0.229
2016,216,"Craven","county",103737,20.82,0.9769,0.0463,0.2546
2017,211,"Craven","county",103735,20.34,0.981,0.0474,0.2417
2000,893,"Cumberland","county",302963,29.48,0.8399,0.019,0.4636
2001,926,"Cumberland","county",301089,30.76,0.9082,0.0227,0.2797
2002,867,"Cumberland","county",304855,28.44,0.8547,0.0265,0.4844
2003,877,"Cumberland","county",308620,28.42,0.8689,0.0205,0.4743
2004,857,"Cumberland","county",311526,27.51,0.8833,0.0175,0.4807
2005,886,"Cumberland","county",313000,28.31,0.8837,0.0181,0.4707
2006,902,"Cumberland","county",306545,29.42,0.9024,0.0244,0.4745
2007,942,"Cumberland","county",313616,30.04,0.9119,0.0255,0.5
2008,998,"Cumberland","county",316945,31.49,0.9058,0.0251,0.507
2009,1019,"Cumberland","county",321121,31.73,0.9087,0.0245,0.5074
2010,1002,"Cumberland","county",321018,31.21,0.9142,0.022,0.499
2011,1014,"Cumberland","county",327643,30.95,0.9162,0.0237,0.5158
2012,1017,"Cumberland","county",330754,30.75,0.9145,0.0206,0.5133
2013,1062,"Cumberland","county",332553,31.93,0.9068,0.0254,0.4972
2014,1054,"Cumberland","county",329403,32,0.9156,0.0323,0.4953
2015,1055,"Cumberland","county",328860,32.08,0.9156,0.0445,0.509
2016,1074,"Cumberland","county",329824,32.56,0.9227,0.0438,0.5205
2017,1121,"Cumberland","county",329604,34.01,0.9269,0.0464,0.5263
2000,28,"Currituck","county",18190,15.39,0.9643,0.0714,0.1786
2001,25,"Currituck","county",18861,13.25,1,0,0.12
2002,29,"Currituck","county",19293,15.03,0.9655,0.0345,0.1379
2003,21,"Currituck","county",19726,10.65,0.9524,0.0476,0.1905
2004,24,"Currituck","county",21059,11.4,0.9583,0,0.25
2005,42,"Currituck","county",22617,18.57,0.9762,0,0.1905
2006,37,"Currituck","county",23580,15.69,0.973,0,0.1351
2007,29,"Currituck","county",23731,12.22,0.9655,0,0.1379
2008,30,"Currituck","county",23486,12.77,0.9333,0.0333,0.1667
2009,31,"Currituck","county",23502,13.19,0.9032,0.0323,0.129
2010,35,"Currituck","county",23559,14.86,0.9143,0.0286,0.1143
2011,38,"Currituck","county",23643,16.07,0.9211,0,0.1579
2012,36,"Currituck","county",23767,15.15,0.9167,0,0.25
2013,31,"Currituck","county",24506,12.65,0.9355,0,0.2258
2014,29,"Currituck","county",25072,11.57,0.8966,0,0.2069
2015,28,"Currituck","county",25627,10.93,0.9286,0,0.1786
2016,33,"Currituck","county",26101,12.64,0.9394,0.0303,0.1515
2017,39,"Currituck","county",26604,14.66,0.9231,0.0769,0.1282
2000,50,"Dare","county",29967,16.69,1,0.04,0
2001,49,"Dare","county",31184,15.71,0.9388,0.0204,0.1837
2002,38,"Dare","county",31812,11.95,1,0,0
2003,39,"Dare","county",32440,12.02,1,0,0
2004,44,"Dare","county",33906,12.98,1,0,0
2005,47,"Dare","county",35145,13.37,1,0,0.0213
2006,40,"Dare","county",34730,11.52,1,0,0.075
2007,41,"Dare","county",34272,11.96,0.9512,0,0.0488
2008,35,"Dare","county",33812,10.35,0.9429,0,0
2009,40,"Dare","county",34253,11.68,0.95,0,0.05
2010,34,"Dare","county",33886,10.03,0.9706,0.0588,0.0588
2011,35,"Dare","county",34216,10.23,0.9429,0.0571,0
2012,38,"Dare","county",34810,10.92,0.9474,0.0263,0.0263
2013,35,"Dare","county",35273,9.92,0.9429,0.0571,0.0286
2014,39,"Dare","county",35415,11.01,0.9487,0.0513,0.0769
2015,40,"Dare","county",36001,11.11,0.925,0.05,0.075
2016,36,"Dare","county",36387,9.89,0.9444,0.1111,0.1111
2017,42,"Dare","county",36792,11.42,0.9048,0.119,0.0714
2000,194,"Davidson","county",147246,13.18,0.9897,0.0773,0.0309
2001,185,"Davidson","county",149098,12.41,0.9568,0.0324,0.2162
2002,170,"Davidson","county",151125,11.25,0.9647,0.0647,0.0588
2003,162,"Davidson","county",153152,10.58,0.963,0.0556,0.037
2004,156,"Davidson","county",153897,10.14,0.9679,0.0769,0.0513
2005,162,"Davidson","county",154796,10.47,0.9877,0.0864,0.0432
2006,167,"Davidson","county",155343,10.75,0.976,0.0719,0.0659
2007,180,"Davidson","county",156400,11.51,0.9611,0.05,0.0944
2008,181,"Davidson","county",158897,11.39,0.9558,0.0552,0.105
2009,186,"Davidson","county",159987,11.63,0.9301,0.0538,0.1398
2010,190,"Davidson","county",163488,11.62,0.9316,0.0526,0.1368
2011,213,"Davidson","county",163364,13.04,0.9343,0.0516,0.1362
2012,212,"Davidson","county",163410,12.97,0.9198,0.033,0.1368
2013,231,"Davidson","county",163770,14.11,0.9351,0.0519,0.1688
2014,224,"Davidson","county",164454,13.62,0.9286,0.0491,0.1518
2015,246,"Davidson","county",165193,14.89,0.9228,0.0488,0.126
2016,237,"Davidson","county",166137,14.27,0.9325,0.0506,0.1097
2017,194,"Davidson","county",167105,11.61,0.9278,0.0464,0.1082
2000,62,"Davie","county",34835,17.8,0.9355,0.0806,0.0323
2001,76,"Davie","county",36232,20.98,0.9342,0.0395,0.1842
2002,48,"Davie","county",36883,13.01,1,0.0625,0
2003,46,"Davie","county",37535,12.26,1,0.1087,0.0217
2004,53,"Davie","county",37871,13.99,1,0.1132,0.0566
2005,53,"Davie","county",38644,13.71,0.9811,0.0943,0.0566
2006,50,"Davie","county",39838,12.55,0.96,0.08,0.06
2007,46,"Davie","county",40447,11.37,0.9565,0.087,0.1087
2008,48,"Davie","county",40980,11.71,0.9792,0.0833,0.0833
2009,58,"Davie","county",41760,13.89,0.9655,0.1034,0.1207
2010,61,"Davie","county",41378,14.74,0.9508,0.0984,0.0984
2011,48,"Davie","county",41560,11.55,0.9583,0.125,0.0625
2012,58,"Davie","county",41412,14.01,0.9483,0.1034,0.0862
2013,64,"Davie","county",41507,15.42,0.9375,0.1094,0.0781
2014,77,"Davie","county",41476,18.56,0.9351,0.0779,0.1039
2015,75,"Davie","county",41743,17.97,0.96,0.0667,0.08
2016,71,"Davie","county",42211,16.82,0.9718,0.0845,0.0704
2017,62,"Davie","county",42727,14.51,0.9677,0.0968,0.0806
2000,88,"Duplin","county",49063,17.94,0.9545,0.0568,0.2841
2001,96,"Duplin","county",49595,19.36,0.9896,0.0208,0.2708
2002,86,"Duplin","county",50703,16.96,0.9767,0.0465,0.2326
2003,85,"Duplin","county",51812,16.41,1,0.0353,0.2588
2004,83,"Duplin","county",51821,16.02,0.988,0.0241,0.2771
2005,91,"Duplin","county",52141,17.45,0.956,0.033,0.2747
2006,92,"Duplin","county",52708,17.45,0.9565,0.0652,0.2717
2007,97,"Duplin","county",53133,18.26,0.9691,0.0619,0.2784
2008,100,"Duplin","county",53442,18.71,0.97,0.03,0.35
2009,103,"Duplin","county",53672,19.19,0.9806,0.0291,0.3592
2010,112,"Duplin","county",58729,19.07,0.9821,0.0179,0.3214
2011,108,"Duplin","county",59476,18.16,0.9815,0.0093,0.2963
2012,104,"Duplin","county",60059,17.32,0.9808,0.0288,0.2885
2013,101,"Duplin","county",60104,16.8,0.9703,0.0198,0.2673
2014,90,"Duplin","county",60126,14.97,0.9667,0.0333,0.2778
2015,98,"Duplin","county",59868,16.37,0.9694,0.0306,0.3163
2016,108,"Duplin","county",59597,18.12,0.9722,0.0278,0.3241
2017,101,"Duplin","county",59513,16.97,0.9604,0.0198,0.2673
2000,714,"Durham","county",223314,31.97,0.937,0.0602,0.6176
2001,681,"Durham","county",228087,29.86,0.9398,0.0646,0.3275
2002,633,"Durham","county",231434,27.35,0.9289,0.0632,0.6177
2003,651,"Durham","county",234780,27.73,0.9232,0.0737,0.6098
2004,640,"Durham","county",239662,26.7,0.9234,0.0766,0.6094
2005,639,"Durham","county",242527,26.35,0.9218,0.0814,0.6056
2006,629,"Durham","county",246825,25.48,0.9332,0.0763,0.6121
2007,633,"Durham","county",254740,24.85,0.9305,0.0853,0.6035
2008,657,"Durham","county",260471,25.22,0.9285,0.0837,0.5906
2009,641,"Durham","county",266189,24.08,0.9236,0.0749,0.5928
2010,636,"Durham","county",268925,23.65,0.9198,0.0802,0.5849
2011,636,"Durham","county",272314,23.36,0.9167,0.0786,0.5833
2012,626,"Durham","county",282511,22.16,0.9217,0.0783,0.6006
2013,627,"Durham","county",286053,21.92,0.9219,0.0686,0.5774
2014,612,"Durham","county",292191,20.95,0.9167,0.067,0.6242
2015,635,"Durham","county",297219,21.36,0.915,0.0709,0.6362
2016,618,"Durham","county",301520,20.5,0.9239,0.0761,0.6505
2017,624,"Durham","county",306184,20.38,0.9295,0.0769,0.6635
2000,99,"Edgecombe","county",55606,17.8,0.9697,0.0606,0.4343
2001,91,"Edgecombe","county",54713,16.63,0.9451,0.033,0.3846
2002,86,"Edgecombe","county",54630,15.74,0.9651,0.0349,0.3953
2003,94,"Edgecombe","county",54547,17.23,0.9574,0.0426,0.4149
2004,89,"Edgecombe","county",53777,16.55,0.9551,0.0225,0.3933
2005,88,"Edgecombe","county",53554,16.43,0.9432,0.0568,0.4205
2006,102,"Edgecombe","county",52641,19.38,0.9608,0.0686,0.4902
2007,101,"Edgecombe","county",51813,19.49,0.9703,0.0792,0.4851
2008,102,"Edgecombe","county",51811,19.69,0.951,0.0784,0.4804
2009,104,"Edgecombe","county",51339,20.26,0.9808,0.0769,0.4712
2010,108,"Edgecombe","county",56681,19.05,0.9815,0.037,0.5093
2011,111,"Edgecombe","county",56089,19.79,0.982,0.045,0.4505
2012,103,"Edgecombe","county",56085,18.36,0.9903,0.0485,0.4757
2013,96,"Edgecombe","county",55704,17.23,0.9896,0.0729,0.5313
2014,94,"Edgecombe","county",55483,16.94,0.9574,0.0745,0.5
2015,92,"Edgecombe","county",54367,16.92,0.9674,0.087,0.5109
2016,96,"Edgecombe","county",53502,17.94,0.9688,0.0833,0.5417
2017,103,"Edgecombe","county",52856,19.49,0.9515,0.0971,0.534
2000,1118,"Forsyth","county",306067,36.53,0.9571,0.0403,0.2352
2001,1153,"Forsyth","county",310331,37.15,0.9393,0.0356,0.2559
2002,1101,"Forsyth","county",314540,35,0.9564,0.0409,0.2262
2003,1106,"Forsyth","county",318751,34.7,0.9557,0.0407,0.2396
2004,1087,"Forsyth","county",321852,33.77,0.9485,0.0414,0.2383
2005,1027,"Forsyth","county",324361,31.66,0.9503,0.0448,0.2386
2006,1012,"Forsyth","county",331851,30.5,0.9545,0.0494,0.2401
2007,1000,"Forsyth","county",338679,29.53,0.949,0.055,0.244
2008,1029,"Forsyth","county",343786,29.93,0.9582,0.0651,0.2449
2009,1004,"Forsyth","county",355640,28.23,0.9602,0.0627,0.2331
2010,1003,"Forsyth","county",351798,28.51,0.9531,0.0678,0.2333
2011,997,"Forsyth","county",354878,28.09,0.9478,0.0642,0.2497
2012,989,"Forsyth","county",357767,27.64,0.9505,0.0657,0.2417
2013,1003,"Forsyth","county",360471,27.82,0.9531,0.0658,0.2453
2014,1000,"Forsyth","county",364248,27.45,0.949,0.064,0.275
2015,1043,"Forsyth","county",366543,28.46,0.9453,0.0633,0.2867
2016,1048,"Forsyth","county",369144,28.39,0.9418,0.0735,0.2853
2017,1034,"Forsyth","county",372651,27.75,0.942,0.0812,0.2911
2000,65,"Franklin","county",47260,13.75,0.8769,0.0923,0.2615
2001,80,"Franklin","county",48813,16.39,0.9,0.0375,0.2375
2002,57,"Franklin","county",49946,11.41,0.9298,0.0702,0.3684
2003,60,"Franklin","county",51079,11.75,0.9833,0.0667,0.3667
2004,68,"Franklin","county",52855,12.87,0.9559,0.0735,0.2647
2005,59,"Franklin","county",54181,10.89,0.9153,0.0339,0.3051
2006,59,"Franklin","county",55316,10.67,0.9153,0.0339,0.3051
2007,56,"Franklin","county",56456,9.92,0.9286,0.0357,0.3393
2008,73,"Franklin","county",57911,12.61,0.9178,0.0685,0.411
2009,76,"Franklin","county",59199,12.84,0.9211,0.0658,0.3816
2010,71,"Franklin","county",60978,11.64,0.9437,0.0845,0.338
2011,70,"Franklin","county",61651,11.35,0.9143,0.0571,0.3286
2012,72,"Franklin","county",61840,11.64,0.8889,0.0694,0.3333
2013,72,"Franklin","county",62697,11.48,0.9167,0.0694,0.3333
2014,93,"Franklin","county",63225,14.71,0.9355,0.043,0.4194
2015,82,"Franklin","county",64206,12.77,0.9512,0.0244,0.4146
2016,70,"Franklin","county",65445,10.7,0.9286,0.0143,0.4143
2017,61,"Franklin","county",66514,9.17,0.9344,0.0164,0.377
2000,319,"Gaston","county",190365,16.76,0.9718,0.0251,0.116
2001,309,"Gaston","county",191112,16.17,0.9353,0.0259,0.2816
2002,319,"Gaston","county",192603,16.56,0.9718,0.0219,0.1191
2003,317,"Gaston","county",194094,16.33,0.9685,0.0315,0.1451
2004,322,"Gaston","county",192650,16.71,0.9658,0.0342,0.1398
2005,346,"Gaston","county",192641,17.96,0.9509,0.0405,0.1358
2006,351,"Gaston","county",197232,17.8,0.9459,0.0399,0.1624
2007,363,"Gaston","county",200972,18.06,0.9339,0.0386,0.168
2008,369,"Gaston","county",205014,18,0.9295,0.0325,0.1734
