"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2004,1419,"Cabarrus","county",146852,96.63,0.9429,0.0099,0.0557
2005,1511,"Cabarrus","county",150249,100.57,0.9451,0.0132,0.0602
2006,1591,"Cabarrus","county",157176,101.22,0.9466,0.0119,0.0673
2007,1689,"Cabarrus","county",164384,102.75,0.9426,0.0154,0.0793
2008,1767,"Cabarrus","county",170448,103.67,0.9417,0.0175,0.0713
2009,1837,"Cabarrus","county",174294,105.4,0.9499,0.0223,0.0697
2010,1852,"Cabarrus","county",179025,103.45,0.9498,0.0259,0.0783
2011,1865,"Cabarrus","county",181253,102.89,0.9448,0.029,0.0831
2012,1883,"Cabarrus","county",183565,102.58,0.94,0.0292,0.0866
2013,1914,"Cabarrus","county",186457,102.65,0.9389,0.0366,0.0956
2014,1984,"Cabarrus","county",191060,103.84,0.9461,0.0378,0.0963
2015,1981,"Cabarrus","county",195714,101.22,0.9475,0.0348,0.0984
2016,2003,"Cabarrus","county",200663,99.82,0.9396,0.0334,0.1003
2017,2022,"Cabarrus","county",205473,98.41,0.9407,0.0366,0.1078
2000,410,"Caldwell","county",77415,52.96,0.9585,0.022,0.0244
2001,392,"Caldwell","county",77618,50.5,0.9439,0.0281,0.0536
2002,381,"Caldwell","county",78237,48.7,0.9449,0.0289,0.0289
2003,383,"Caldwell","county",78856,48.57,0.9373,0.0235,0.0261
2004,377,"Caldwell","county",78606,47.96,0.9257,0.0265,0.0186
2005,368,"Caldwell","county",78816,46.69,0.9185,0.0326,0.0217
2006,390,"Caldwell","county",79297,49.18,0.9333,0.0308,0.0205
2007,402,"Caldwell","county",79376,50.65,0.9179,0.0323,0.0274
2008,418,"Caldwell","county",80038,52.23,0.8971,0.0431,0.0335
2009,423,"Caldwell","county",80141,52.78,0.9007,0.052,0.0307
2010,423,"Caldwell","county",83176,50.86,0.9054,0.0496,0.0284
2011,434,"Caldwell","county",83117,52.22,0.9147,0.0415,0.0276
2012,429,"Caldwell","county",82605,51.93,0.9021,0.0443,0.028
2013,420,"Caldwell","county",82504,50.91,0.9,0.0524,0.0286
2014,439,"Caldwell","county",82445,53.25,0.9203,0.0592,0.0364
2015,448,"Caldwell","county",82577,54.25,0.9129,0.0558,0.0313
2016,465,"Caldwell","county",82793,56.16,0.9075,0.0645,0.0215
2017,474,"Caldwell","county",83303,56.9,0.9093,0.0759,0.0211
2000,22,"Camden","county",6885,31.95,0.9545,0,0
2001,26,"Camden","county",7075,36.75,1,0.0385,0.1154
2002,21,"Camden","county",7170,29.29,0.9048,0,0.0476
2003,25,"Camden","county",7265,34.41,0.96,0.04,0.04
2004,18,"Camden","county",7852,22.92,0.8889,0.0556,0.0556
2005,17,"Camden","county",8881,19.14,0.9412,0.0588,0.1176
2006,16,"Camden","county",9298,17.21,0.9375,0.0625,0.1875
2007,19,"Camden","county",9519,19.96,0.8947,0.0526,0.2632
2008,21,"Camden","county",9657,21.75,0.9524,0.0952,0.2381
2009,25,"Camden","county",9655,25.89,0.92,0.08,0.12
2010,18,"Camden","county",10000,18,0.8333,0,0.1111
2011,18,"Camden","county",9921,18.14,0.8889,0,0.0556
2012,17,"Camden","county",9922,17.13,1,0,0.0588
2013,16,"Camden","county",10174,15.73,0.9375,0,0
2014,18,"Camden","county",10251,17.56,0.9444,0.0556,0.1111
2015,20,"Camden","county",10224,19.56,0.95,0,0.3
2016,30,"Camden","county",10287,29.16,0.9333,0,0.1333
2017,29,"Camden","county",10359,27.99,0.8621,0.0345,0.1034
2000,424,"Carteret","county",59383,71.4,0.9481,0.0165,0.0283
2001,450,"Carteret","county",59600,75.5,0.9533,0.0133,0.0444
2002,433,"Carteret","county",60157,71.98,0.9607,0.0139,0.0277
2003,438,"Carteret","county",60712,72.14,0.9543,0.0183,0.0228
2004,434,"Carteret","county",61122,71.01,0.9447,0.0369,0.0276
2005,449,"Carteret","county",62436,71.91,0.9488,0.0379,0.0334
2006,468,"Carteret","county",63557,73.63,0.9573,0.047,0.0363
2007,497,"Carteret","county",63294,78.52,0.9437,0.0443,0.0423
2008,492,"Carteret","county",63535,77.44,0.9533,0.0407,0.0386
2009,515,"Carteret","county",64724,79.57,0.9534,0.0505,0.0272
2010,518,"Carteret","county",66712,77.65,0.9537,0.0541,0.029
2011,546,"Carteret","county",67696,80.65,0.9487,0.0549,0.0256
2012,545,"Carteret","county",68362,79.72,0.9541,0.0661,0.0275
2013,566,"Carteret","county",69239,81.75,0.9452,0.076,0.03
2014,583,"Carteret","county",69350,84.07,0.9417,0.0686,0.0326
2015,581,"Carteret","county",69826,83.21,0.9415,0.0551,0.0327
2016,557,"Carteret","county",69881,79.71,0.9443,0.07,0.0413
2017,579,"Carteret","county",70190,82.49,0.9361,0.0967,0.0449
2000,76,"Caswell","county",23501,32.34,0.9605,0.0263,0.25
2001,79,"Caswell","county",23718,33.31,0.9114,0.0127,0.1772
2002,68,"Caswell","county",24014,28.32,0.9853,0.0441,0.2647
2003,54,"Caswell","county",24310,22.21,0.9815,0.037,0.2778
2004,49,"Caswell","county",23965,20.45,0.9796,0.0204,0.3469
2005,58,"Caswell","county",23857,24.31,0.9655,0,0.1724
2006,50,"Caswell","county",23541,21.24,1,0.02,0.18
2007,43,"Caswell","county",23508,18.29,0.9767,0,0.2326
2008,53,"Caswell","county",23356,22.69,1,0.0377,0.2642
2009,58,"Caswell","county",23464,24.72,0.9828,0.0517,0.2414
2010,47,"Caswell","county",23676,19.85,1,0.0426,0.2553
2011,47,"Caswell","county",23654,19.87,0.9787,0.0426,0.1915
2012,52,"Caswell","county",23492,22.14,0.9615,0.0385,0.1731
2013,40,"Caswell","county",23844,16.78,0.95,0.05,0.15
2014,53,"Caswell","county",23602,22.46,0.9057,0.0566,0.1509
2015,53,"Caswell","county",23606,22.45,0.9623,0.0377,0.1132
2016,51,"Caswell","county",23689,21.53,0.9804,0.0196,0.1961
2017,52,"Caswell","county",23699,21.94,0.9423,0.0962,0.2308
2000,1465,"Catawba","county",141685,103.4,0.9304,0.0198,0.0212
2001,1505,"Catawba","county",145106,103.72,0.9336,0.0193,0.0571
2002,1558,"Catawba","county",147428,105.68,0.9255,0.0173,0.0186
2003,1597,"Catawba","county",149750,106.64,0.9261,0.0194,0.0188
2004,1648,"Catawba","county",148797,110.75,0.9235,0.0273,0.0237
2005,1682,"Catawba","county",149416,112.57,0.9215,0.0297,0.0238
2006,1695,"Catawba","county",151126,112.16,0.9204,0.0283,0.026
2007,1733,"Catawba","county",153404,112.97,0.914,0.026,0.0254
2008,1830,"Catawba","county",154972,118.09,0.9208,0.0322,0.0284
2009,1877,"Catawba","county",157034,119.53,0.9227,0.0373,0.032
2010,1935,"Catawba","county",154654,125.12,0.9189,0.0367,0.032
2011,1974,"Catawba","county",154992,127.36,0.9159,0.0431,0.0324
2012,1992,"Catawba","county",155494,128.11,0.9137,0.0452,0.0331
2013,2042,"Catawba","county",155411,131.39,0.9099,0.0451,0.0367
2014,1986,"Catawba","county",155830,127.45,0.9079,0.0433,0.0322
2015,2005,"Catawba","county",155828,128.67,0.9097,0.0439,0.0349
2016,2006,"Catawba","county",156473,128.2,0.9128,0.0484,0.0349
2017,2032,"Catawba","county",156949,129.47,0.909,0.0556,0.0408
2000,213,"Chatham","county",49329,43.18,0.9531,0.0516,0.108
2001,259,"Chatham","county",50952,50.83,0.9691,0.0232,0.0888
2002,222,"Chatham","county",51964,42.72,0.9414,0.045,0.0946
2003,211,"Chatham","county",52976,39.83,0.9621,0.0569,0.0853
2004,226,"Chatham","county",54645,41.36,0.9602,0.0531,0.0752
2005,228,"Chatham","county",56274,40.52,0.9518,0.057,0.0833
2006,244,"Chatham","county",57708,42.28,0.959,0.0451,0.082
2007,236,"Chatham","county",59168,39.89,0.9661,0.072,0.0805
2008,244,"Chatham","county",60895,40.07,0.9631,0.0902,0.1107
2009,269,"Chatham","county",62492,43.05,0.9554,0.0892,0.1004
2010,208,"Chatham","county",63870,32.57,0.9615,0.0913,0.0481
2011,227,"Chatham","county",64553,35.16,0.9604,0.0969,0.0925
2012,235,"Chatham","county",66545,35.31,0.9574,0.1021,0.0766
2013,238,"Chatham","county",67620,35.2,0.9538,0.1092,0.0798
2014,253,"Chatham","county",68725,36.81,0.9407,0.087,0.0711
2015,244,"Chatham","county",71815,33.98,0.9426,0.082,0.0656
2016,243,"Chatham","county",73286,33.16,0.9506,0.0782,0.07
2017,223,"Chatham","county",74835,29.8,0.9596,0.0852,0.0673
2000,210,"Cherokee","county",24298,86.43,0.9524,0.0381,0.0143
2001,212,"Cherokee","county",24704,85.82,0.9292,0.033,0.0377
2002,226,"Cherokee","county",25082,90.1,0.9248,0.0354,0.0088
2003,220,"Cherokee","county",25460,86.41,0.9091,0.0409,0.0136
2004,196,"Cherokee","county",25694,76.28,0.9286,0.0561,0.0204
2005,194,"Cherokee","county",26063,74.44,0.9433,0.0464,0.0206
2006,213,"Cherokee","county",26727,79.69,0.9249,0.0516,0.0235
2007,215,"Cherokee","county",27026,79.55,0.9349,0.0419,0.0279
2008,217,"Cherokee","county",26869,80.76,0.9447,0.0461,0.023
2009,211,"Cherokee","county",26798,78.74,0.9573,0.0711,0.0284
2010,221,"Cherokee","county",27527,80.28,0.9502,0.0724,0.0226
2011,227,"Cherokee","county",27300,83.15,0.9427,0.0925,0.0176
2012,234,"Cherokee","county",27030,86.57,0.9316,0.1068,0.0214
2013,231,"Cherokee","county",27471,84.09,0.9307,0.0779,0.0173
2014,214,"Cherokee","county",27451,77.96,0.9206,0.1121,0.0187
2015,206,"Cherokee","county",27770,74.18,0.932,0.1117,0.0146
2016,209,"Cherokee","county",28591,73.1,0.9378,0.1148,0.0239
2017,212,"Cherokee","county",29216,72.56,0.9387,0.0991,0.0377
2000,120,"Chowan","county",14526,82.61,0.9917,0.0333,0.0667
2001,126,"Chowan","county",14492,86.94,0.9762,0.0159,0.0635
2002,131,"Chowan","county",14602,89.71,0.9695,0.0229,0.0382
2003,129,"Chowan","county",14710,87.7,0.9767,0.031,0.062
2004,140,"Chowan","county",14453,96.87,0.9643,0.0357,0.0643
2005,147,"Chowan","county",14515,101.27,0.9524,0.0272,0.0612
2006,144,"Chowan","county",14677,98.11,0.9514,0.0278,0.0556
2007,152,"Chowan","county",14660,103.68,0.9474,0.0395,0.0789
2008,152,"Chowan","county",14688,103.49,0.9539,0.0395,0.0855
2009,153,"Chowan","county",14818,103.25,0.9608,0.0392,0.0719
2010,163,"Chowan","county",14761,110.43,0.9693,0.0491,0.0859
2011,163,"Chowan","county",14796,110.16,0.9693,0.0491,0.0859
2012,160,"Chowan","county",14743,108.53,0.9688,0.0563,0.0938
2013,162,"Chowan","county",14815,109.35,0.963,0.0556,0.0926
2014,149,"Chowan","county",14636,101.8,0.9664,0.047,0.1074
2015,140,"Chowan","county",14541,96.28,0.9643,0.0429,0.1071
2016,136,"Chowan","county",14410,94.38,0.9632,0.0368,0.0956
2017,147,"Chowan","county",14292,102.85,0.9524,0.034,0.068
2000,70,"Clay","county",8775,79.77,0.9286,0.0286,0
2001,59,"Clay","county",9022,65.4,0.8983,0.0847,0.0169
2002,51,"Clay","county",9139,55.8,0.9608,0,0
2003,53,"Clay","county",9255,57.27,0.9245,0,0
2004,43,"Clay","county",9499,45.27,0.9767,0.0698,0
2005,41,"Clay","county",9811,41.79,1,0.0488,0
2006,41,"Clay","county",10116,40.53,0.9756,0.122,0.0244
2007,41,"Clay","county",10326,39.71,0.9756,0.0488,0
2008,49,"Clay","county",10310,47.53,0.9592,0.0408,0
2009,49,"Clay","county",10370,47.25,0.9184,0.0816,0
2010,51,"Clay","county",10622,48.01,0.902,0.0588,0
2011,49,"Clay","county",10460,46.85,0.9796,0.0612,0
2012,49,"Clay","county",10520,46.58,0.9388,0.0408,0.0204
2013,54,"Clay","county",10794,50.03,0.963,0.1111,0.0185
2014,61,"Clay","county",10794,56.51,0.9344,0.1311,0
2015,53,"Clay","county",11036,48.02,0.9057,0.1321,0
2016,47,"Clay","county",11320,41.52,0.9149,0.1489,0
2017,57,"Clay","county",11488,49.62,0.9123,0.1579,0.0175
2000,755,"Cleveland","county",96287,78.41,0.9629,0.0199,0.0623
2001,787,"Cleveland","county",96810,81.29,0.9568,0.014,0.0851
2002,787,"Cleveland","county",97921,80.37,0.9619,0.0254,0.0521
2003,792,"Cleveland","county",99032,79.97,0.9583,0.0341,0.0518
2004,802,"Cleveland","county",98497,81.42,0.9589,0.0411,0.0574
2005,844,"Cleveland","county",97810,86.29,0.9668,0.0332,0.0581
2006,841,"Cleveland","county",96720,86.95,0.956,0.0357,0.0606
2007,882,"Cleveland","county",97144,90.79,0.9569,0.0363,0.0669
2008,940,"Cleveland","county",97953,95.96,0.9521,0.0415,0.0628
2009,944,"Cleveland","county",98638,95.7,0.9492,0.0424,0.0667
2010,962,"Cleveland","county",98249,97.91,0.9543,0.0281,0.0696
2011,1010,"Cleveland","county",98209,102.84,0.9446,0.0297,0.0683
2012,1043,"Cleveland","county",97702,106.75,0.9444,0.0345,0.0633
2013,1050,"Cleveland","county",97429,107.77,0.9429,0.0381,0.0648
2014,1051,"Cleveland","county",97920,107.33,0.9401,0.0419,0.0752
2015,1050,"Cleveland","county",97871,107.28,0.9505,0.0362,0.0781
2016,1063,"Cleveland","county",98244,108.2,0.952,0.0348,0.0668
2017,1056,"Cleveland","county",98580,107.12,0.9508,0.0417,0.0625
2000,492,"Columbus","county",54749,89.86,0.9614,0.0366,0.0732
2001,456,"Columbus","county",54840,83.15,0.932,0.0175,0.0943
2002,475,"Columbus","county",55401,85.74,0.9368,0.0295,0.0821
2003,459,"Columbus","county",55961,82.02,0.9455,0.0305,0.0828
2004,448,"Columbus","county",54917,81.58,0.9464,0.029,0.0915
2005,444,"Columbus","county",54643,81.25,0.9459,0.0315,0.0878
2006,447,"Columbus","county",54666,81.77,0.9441,0.038,0.0828
2007,454,"Columbus","county",54460,83.36,0.9515,0.0264,0.0881
2008,455,"Columbus","county",54758,83.09,0.9538,0.033,0.0923
2009,438,"Columbus","county",56299,77.8,0.9498,0.0365,0.0753
2010,427,"Columbus","county",58204,73.36,0.9461,0.0328,0.0726
2011,429,"Columbus","county",57657,74.41,0.9441,0.042,0.0746
2012,434,"Columbus","county",57862,75.01,0.9378,0.0392,0.0876
2013,447,"Columbus","county",57739,77.42,0.9306,0.0492,0.0805
2014,479,"Columbus","county",57632,83.11,0.9353,0.0501,0.0814
2015,436,"Columbus","county",57206,76.22,0.9472,0.0528,0.0826
2016,425,"Columbus","county",57182,74.32,0.9482,0.0612,0.0871
2017,435,"Columbus","county",56941,76.39,0.9471,0.0644,0.092
2000,850,"Craven","county",91436,92.96,0.9388,0.0224,0.1047
2001,890,"Craven","county",91969,96.77,0.927,0.0303,0.0955
2002,883,"Craven","county",92602,95.35,0.9377,0.0215,0.1076
2003,878,"Craven","county",93236,94.17,0.9419,0.0285,0.1059
2004,908,"Craven","county",93454,97.16,0.9471,0.0352,0.1123
2005,944,"Craven","county",92151,102.44,0.9428,0.036,0.1081
2006,967,"Craven","county",95566,101.19,0.94,0.031,0.1107
2007,984,"Craven","county",96406,102.07,0.937,0.0295,0.1098
2008,1013,"Craven","county",97766,103.61,0.9279,0.0424,0.1056
2009,1020,"Craven","county",100271,101.72,0.9265,0.05,0.1029
2010,1017,"Craven","county",103951,97.83,0.9233,0.0442,0.1052
2011,1043,"Craven","county",104965,99.37,0.9358,0.0479,0.1083
2012,1019,"Craven","county",105179,96.88,0.9303,0.0589,0.1079
2013,1029,"Craven","county",104421,98.54,0.931,0.0622,0.1059
2014,1027,"Craven","county",104520,98.26,0.9299,0.0565,0.0944
2015,1022,"Craven","county",103691,98.56,0.9295,0.0568,0.0969
2016,1029,"Craven","county",103737,99.19,0.9164,0.0554,0.0972
2017,1033,"Craven","county",103735,99.58,0.9187,0.0571,0.092
2000,2275,"Cumberland","county",302963,75.09,0.927,0.0211,0.1943
2001,2208,"Cumberland","county",301089,73.33,0.9239,0.0181,0.1762
2002,2157,"Cumberland","county",304855,70.75,0.9133,0.0167,0.2091
2003,2189,"Cumberland","county",308620,70.93,0.9159,0.0206,0.2138
2004,2181,"Cumberland","county",311526,70.01,0.9216,0.0238,0.221
2005,2222,"Cumberland","county",313000,70.99,0.9199,0.0234,0.2313
2006,2282,"Cumberland","county",306545,74.44,0.9062,0.0232,0.2309
2007,2383,"Cumberland","county",313616,75.98,0.9119,0.0277,0.2413
2008,2506,"Cumberland","county",316945,79.07,0.9134,0.0271,0.2554
2009,2658,"Cumberland","county",321121,82.77,0.915,0.0248,0.2652
2010,2790,"Cumberland","county",321018,86.91,0.9194,0.028,0.271
2011,2895,"Cumberland","county",327643,88.36,0.9206,0.0301,0.2712
2012,2940,"Cumberland","county",330754,88.89,0.9163,0.0327,0.2748
2013,3008,"Cumberland","county",332553,90.45,0.9169,0.0336,0.2753
2014,2888,"Cumberland","county",329403,87.67,0.9204,0.0388,0.2853
2015,2970,"Cumberland","county",328860,90.31,0.9172,0.0391,0.303
2016,3066,"Cumberland","county",329824,92.96,0.9168,0.0421,0.3144
2017,3084,"Cumberland","county",329604,93.57,0.9147,0.0412,0.3213
2000,65,"Currituck","county",18190,35.73,1,0.0462,0.0154
2001,58,"Currituck","county",18861,30.75,0.9828,0.0172,0.0172
2002,63,"Currituck","county",19293,32.65,0.9841,0.0317,0.0317
2003,48,"Currituck","county",19726,24.33,1,0.0208,0.0208
2004,48,"Currituck","county",21059,22.79,0.9583,0,0.0208
2005,65,"Currituck","county",22617,28.74,0.9538,0.0308,0.0462
2006,60,"Currituck","county",23580,25.45,0.9833,0.05,0.0333
2007,59,"Currituck","county",23731,24.86,0.9831,0.0508,0.0169
2008,68,"Currituck","county",23486,28.95,0.9559,0.0147,0.0294
2009,53,"Currituck","county",23502,22.55,0.9623,0.0566,0.0755
2010,51,"Currituck","county",23559,21.65,0.9608,0.0392,0.0392
2011,52,"Currituck","county",23643,21.99,0.9808,0.0577,0.0192
2012,63,"Currituck","county",23767,26.51,0.9683,0.0159,0
2013,52,"Currituck","county",24506,21.22,0.9808,0.0192,0
2014,60,"Currituck","county",25072,23.93,0.95,0.0667,0.0333
2015,59,"Currituck","county",25627,23.02,0.9661,0.0678,0.0847
2016,65,"Currituck","county",26101,24.9,0.9385,0.0462,0.0615
2017,72,"Currituck","county",26604,27.06,0.9444,0.0556,0.0278
2000,176,"Dare","county",29967,58.73,0.9659,0.0284,0.0341
2001,182,"Dare","county",31184,58.36,0.9396,0.0165,0.0385
2002,202,"Dare","county",31812,63.5,0.9752,0.0198,0.0198
2003,223,"Dare","county",32440,68.74,0.9641,0.0224,0.0179
2004,228,"Dare","county",33906,67.24,0.9649,0.0263,0.0175
2005,225,"Dare","county",35145,64.02,0.9689,0.0356,0.0089
2006,220,"Dare","county",34730,63.35,0.9682,0.0182,0.0091
2007,232,"Dare","county",34272,67.69,0.9741,0.0172,0.0172
2008,232,"Dare","county",33812,68.61,0.9569,0.0345,0.0129
2009,227,"Dare","county",34253,66.27,0.9471,0.0485,0.0088
2010,210,"Dare","county",33886,61.97,0.9619,0.0571,0.0143
2011,226,"Dare","county",34216,66.05,0.9735,0.0575,0.0265
2012,228,"Dare","county",34810,65.5,0.9649,0.057,0.0307
2013,233,"Dare","county",35273,66.06,0.9571,0.0515,0.0172
2014,232,"Dare","county",35415,65.51,0.9612,0.0431,0.0172
2015,228,"Dare","county",36001,63.33,0.9605,0.0658,0.0132
2016,233,"Dare","county",36387,64.03,0.9485,0.0644,0.0172
2017,235,"Dare","county",36792,63.87,0.9362,0.0766,0.0128
2000,726,"Davidson","county",147246,49.31,0.9463,0.0234,0.0482
2001,734,"Davidson","county",149098,49.23,0.9346,0.015,0.0627
2002,711,"Davidson","county",151125,47.05,0.9437,0.0225,0.038
2003,708,"Davidson","county",153152,46.23,0.9421,0.0297,0.0466
2004,684,"Davidson","county",153897,44.45,0.9488,0.0234,0.0409
2005,695,"Davidson","county",154796,44.9,0.9353,0.0302,0.0547
2006,715,"Davidson","county",155343,46.03,0.9371,0.042,0.0545
2007,738,"Davidson","county",156400,47.19,0.9377,0.0366,0.061
2008,782,"Davidson","county",158897,49.21,0.9246,0.0371,0.0614
2009,767,"Davidson","county",159987,47.94,0.927,0.0456,0.0587
2010,745,"Davidson","county",163488,45.57,0.9235,0.0389,0.0617
2011,758,"Davidson","county",163364,46.4,0.9103,0.0369,0.0712
2012,761,"Davidson","county",163410,46.57,0.9212,0.0539,0.0657
2013,772,"Davidson","county",163770,47.14,0.9275,0.0466,0.0596
2014,826,"Davidson","county",164454,50.23,0.9358,0.0508,0.0617
2015,830,"Davidson","county",165193,50.24,0.9241,0.0494,0.0687
2016,804,"Davidson","county",166137,48.39,0.9204,0.0572,0.0697
2017,779,"Davidson","county",167105,46.62,0.914,0.0745,0.0719
2000,137,"Davie","county",34835,39.33,0.9343,0.0438,0.0365
2001,152,"Davie","county",36232,41.95,0.9671,0.0263,0.0526
2002,119,"Davie","county",36883,32.26,0.9496,0.0588,0.0504
2003,118,"Davie","county",37535,31.44,0.9746,0.0508,0.0424
2004,119,"Davie","county",37871,31.42,0.9496,0.042,0.0168
2005,112,"Davie","county",38644,28.98,0.9732,0.0536,0.0446
2006,130,"Davie","county",39838,32.63,0.9692,0.0615,0.0538
2007,150,"Davie","county",40447,37.09,0.9667,0.0533,0.0267
2008,140,"Davie","county",40980,34.16,0.9929,0.0857,0.0214
2009,133,"Davie","county",41760,31.85,0.985,0.0827,0.015
2010,121,"Davie","county",41378,29.24,0.9421,0.0826,0.0248
2011,147,"Davie","county",41560,35.37,0.9116,0.0952,0.0612
2012,141,"Davie","county",41412,34.05,0.9362,0.0993,0.0567
2013,135,"Davie","county",41507,32.52,0.9259,0.0963,0.0222
2014,172,"Davie","county",41476,41.47,0.9535,0.0988,0.0349
2015,197,"Davie","county",41743,47.19,0.9188,0.0863,0.0254
2016,200,"Davie","county",42211,47.38,0.905,0.09,0.04
2017,209,"Davie","county",42727,48.92,0.9234,0.0526,0.0478
2000,233,"Duplin","county",49063,47.49,0.9785,0.0472,0.0773
2001,270,"Duplin","county",49595,54.44,0.9778,0.0333,0.1148
2002,269,"Duplin","county",50703,53.05,0.9814,0.0335,0.0632
2003,259,"Duplin","county",51812,49.99,0.9807,0.0347,0.0656
2004,256,"Duplin","county",51821,49.4,0.9805,0.0508,0.082
2005,261,"Duplin","county",52141,50.06,0.9923,0.0498,0.1111
2006,275,"Duplin","county",52708,52.17,0.9855,0.0473,0.1236
2007,273,"Duplin","county",53133,51.38,0.9634,0.0476,0.1062
2008,281,"Duplin","county",53442,52.58,0.9644,0.0498,0.1032
2009,285,"Duplin","county",53672,53.1,0.9719,0.0491,0.0982
2010,292,"Duplin","county",58729,49.72,0.976,0.0479,0.0925
2011,290,"Duplin","county",59476,48.76,0.9828,0.0552,0.0966
2012,290,"Duplin","county",60059,48.29,0.9793,0.0724,0.1
2013,283,"Duplin","county",60104,47.09,0.9717,0.0636,0.0883
2014,305,"Duplin","county",60126,50.73,0.9639,0.059,0.0918
2015,307,"Duplin","county",59868,51.28,0.9642,0.0619,0.101
2016,293,"Duplin","county",59597,49.16,0.9727,0.0683,0.1092
2017,306,"Duplin","county",59513,51.42,0.9641,0.0784,0.1046
2000,4501,"Durham","county",223314,201.55,0.9091,0.01,0.1857
2001,4573,"Durham","county",228087,200.49,0.9108,0.016,0.1518
2002,4689,"Durham","county",231434,202.61,0.91,0.0113,0.1855
2003,4798,"Durham","county",234780,204.36,0.9135,0.0121,0.1878
2004,4874,"Durham","county",239662,203.37,0.9124,0.015,0.1892
2005,5065,"Durham","county",242527,208.84,0.9068,0.0174,0.1854
2006,5210,"Durham","county",246825,211.08,0.9038,0.0211,0.1846
2007,5378,"Durham","county",254740,211.12,0.9039,0.0234,0.1878
2008,5572,"Durham","county",260471,213.92,0.8993,0.028,0.1881
2009,5779,"Durham","county",266189,217.1,0.9012,0.0291,0.1864
2010,6142,"Durham","county",268925,228.39,0.8994,0.0293,0.1804
2011,6418,"Durham","county",272314,235.68,0.8955,0.0309,0.1832
2012,6609,"Durham","county",282511,233.94,0.8953,0.0343,0.1843
2013,6851,"Durham","county",286053,239.5,0.8933,0.0398,0.1803
2014,6739,"Durham","county",292191,230.64,0.8915,0.0404,0.187
2015,6870,"Durham","county",297219,231.14,0.8854,0.0386,0.1882
2016,7038,"Durham","county",301520,233.42,0.8868,0.0418,0.1888
2017,7299,"Durham","county",306184,238.39,0.8868,0.0447,0.1928
2000,280,"Edgecombe","county",55606,50.35,0.9571,0.0286,0.1321
2001,293,"Edgecombe","county",54713,53.55,0.9454,0.0478,0.1195
2002,279,"Edgecombe","county",54630,51.07,0.9427,0.0287,0.1362
2003,282,"Edgecombe","county",54547,51.7,0.9291,0.0284,0.1277
2004,273,"Edgecombe","county",53777,50.77,0.9414,0.0366,0.1722
2005,306,"Edgecombe","county",53554,57.14,0.9444,0.0392,0.1797
2006,312,"Edgecombe","county",52641,59.27,0.9423,0.0481,0.1795
2007,316,"Edgecombe","county",51813,60.99,0.9367,0.0443,0.1582
2008,337,"Edgecombe","county",51811,65.04,0.9377,0.0445,0.181
2009,349,"Edgecombe","county",51339,67.98,0.9427,0.0344,0.2063
2010,350,"Edgecombe","county",56681,61.75,0.9314,0.0286,0.1886
2011,338,"Edgecombe","county",56089,60.26,0.9379,0.0325,0.1598
2012,322,"Edgecombe","county",56085,57.41,0.9348,0.028,0.146
2013,322,"Edgecombe","county",55704,57.81,0.9255,0.0466,0.1615
2014,338,"Edgecombe","county",55483,60.92,0.9142,0.0473,0.1598
2015,310,"Edgecombe","county",54367,57.02,0.9258,0.0452,0.171
2016,329,"Edgecombe","county",53502,61.49,0.9392,0.0517,0.1915
2017,348,"Edgecombe","county",52856,65.84,0.9282,0.0517,0.181
2000,4524,"Forsyth","county",306067,147.81,0.9346,0.0168,0.1242
2001,4645,"Forsyth","county",310331,149.68,0.9279,0.0187,0.1208
2002,4719,"Forsyth","county",314540,150.03,0.933,0.014,0.1259
2003,4985,"Forsyth","county",318751,156.39,0.9336,0.0156,0.1226
2004,5180,"Forsyth","county",321852,160.94,0.9369,0.0174,0.1301
2005,5395,"Forsyth","county",324361,166.33,0.9355,0.0202,0.1342
2006,5586,"Forsyth","county",331851,168.33,0.9295,0.0238,0.1362
2007,5677,"Forsyth","county",338679,167.62,0.9265,0.0247,0.1383
2008,5855,"Forsyth","county",343786,170.31,0.9237,0.0273,0.1412
2009,6170,"Forsyth","county",355640,173.49,0.9217,0.0292,0.1415
2010,6447,"Forsyth","county",351798,183.26,0.922,0.0316,0.1379
2011,6567,"Forsyth","county",354878,185.05,0.9226,0.032,0.1399
2012,6714,"Forsyth","county",357767,187.66,0.9179,0.0334,0.1437
2013,6935,"Forsyth","county",360471,192.39,0.9164,0.0362,0.1412
2014,6616,"Forsyth","county",364248,181.63,0.914,0.0358,0.14
2015,6674,"Forsyth","county",366543,182.08,0.9131,0.0351,0.1378
2016,6702,"Forsyth","county",369144,181.56,0.9115,0.0385,0.1364
2017,6818,"Forsyth","county",372651,182.96,0.9072,0.0409,0.1338
2000,196,"Franklin","county",47260,41.47,0.9541,0.0357,0.102
2001,211,"Franklin","county",48813,43.23,0.9336,0.0237,0.09
2002,206,"Franklin","county",49946,41.24,0.932,0.0534,0.0922
2003,187,"Franklin","county",51079,36.61,0.9305,0.0374,0.123
2004,197,"Franklin","county",52855,37.27,0.9137,0.0355,0.1371
2005,202,"Franklin","county",54181,37.28,0.9158,0.0297,0.1337
2006,228,"Franklin","county",55316,41.22,0.9123,0.0307,0.1404
2007,214,"Franklin","county",56456,37.91,0.9393,0.0421,0.1355
2008,210,"Franklin","county",57911,36.26,0.9524,0.0381,0.1429
